Time,Time Code,Country Name,Country Code,Average transaction cost of sending remittances from a specific country (%) [SI.RMT.COST.OB.ZS],Average transaction cost of sending remittances to a specific country (%) [SI.RMT.COST.IB.ZS],"Personal remittances, paid (current US$) [BM.TRF.PWKR.CD.DT]","Personal remittances, received (% of GDP) [BX.TRF.PWKR.DT.GD.ZS]","Personal remittances, received (current US$) [BX.TRF.PWKR.CD.DT]","Automated teller machines (ATMs) (per 100,000 adults) [FB.ATM.TOTL.P5]"
1979,YR1979,Turks and Caicos Islands,TCA,..,..,..,..,..,..
1979,YR1979,Tuvalu,TUV,..,..,..,..,..,..
1979,YR1979,Uganda,UGA,..,..,..,..,..,..
1979,YR1979,Ukraine,UKR,..,..,..,..,..,..
1979,YR1979,United Arab Emirates,ARE,..,..,..,..,..,..
1979,YR1979,United Kingdom,GBR,..,..,..,..,..,..
1979,YR1979,United States,USA,..,..,1220000000,0.00875412109766021,230000000,..
1979,YR1979,Uruguay,URY,..,..,1299999.952,0.0584861641416612,4199999.809,..
1979,YR1979,Uzbekistan,UZB,..,..,..,..,..,..
1979,YR1979,Vanuatu,VUT,..,..,..,..,..,..
1979,YR1979,"Venezuela, RB",VEN,..,..,389000000,..,..,..
1979,YR1979,Vietnam,VNM,..,..,..,..,..,..
1979,YR1979,Virgin Islands (U.S.),VIR,..,..,..,..,..,..
1979,YR1979,West Bank and Gaza,PSE,..,..,..,..,..,..
1979,YR1979,"Yemen, Rep.",YEM,..,..,..,..,..,..
1979,YR1979,Zambia,ZMB,..,..,113900001.5,..,..,..
1979,YR1979,Zimbabwe,ZWE,..,..,94783645.63,0.374654468753536,19397583.01,..
1979,YR1979,Arab World,ARB,..,..,6091302764.7609,..,5563872498.035,..
1979,YR1979,Caribbean small states,CSS,..,..,98008334.16,1.40142977693865,119616667.871,..
1979,YR1979,Central Europe and the Baltics,CEB,..,..,..,..,..,..
1979,YR1979,Early-demographic dividend,EAR,..,..,6874192771.4195,1.55964132053679,11028133359.2871,..
1979,YR1979,East Asia & Pacific,EAS,..,..,711673497.4927,0.127816126855897,1747324865.387,..
1979,YR1979,East Asia & Pacific (excluding high income),EAP,..,..,93737645.3927,..,783067815.787,..
1979,YR1979,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,93737645.3927,..,783067815.787,..
1979,YR1979,Euro area,EMU,..,..,12684123391.205,0.538950171985639,14020031758.26,..
1979,YR1979,Europe & Central Asia,ECS,..,..,14975340411.549,0.550161846670784,16399054065.918,..
1979,YR1979,Europe & Central Asia (excluding high income),ECA,..,..,..,1.89497995032576,1694000000,..
1979,YR1979,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,1.89497995032576,1694000000,..
1979,YR1979,European Union,EUU,..,..,12758875031.525,0.516254339328303,14066619244.53,..
1979,YR1979,Fragile and conflict affected situations,FCS,..,..,1993748553.3929,..,1368528913.50322,..
1979,YR1979,Heavily indebted poor countries (HIPC),HPC,..,..,1209196247.6679,..,618867603.9558,..
1979,YR1979,High income,HIC,..,..,21782623356.36,0.240567846265422,16451276696.054,..
1979,YR1979,IBRD only,IBD,..,..,2787163438.775,0.98328162283721,9484143399.8594,..
1979,YR1979,IDA & IBRD total,IBT,..,..,4517426966.0702,1.1511709045887,13002009993.2756,..
1979,YR1979,IDA blend,IDB,..,..,572811033.485,1.77647319072713,1600425198.91872,..
1979,YR1979,IDA only,IDX,..,..,1157452493.8102,2.62634587461025,1917441394.49745,..
1979,YR1979,IDA total,IDA,..,..,1730263527.2952,2.15762237421711,3517866593.41617,..
1979,YR1979,Late-demographic dividend,LTE,..,..,1103053828.8,..,1871300003.168,..
1979,YR1979,Latin America & Caribbean,LCN,..,..,697808337.221,0.209455102408969,1068296668.418,..
1979,YR1979,Latin America & Caribbean (excluding high income),LAC,..,..,651100002.539,0.184819073750763,912780005.272,..
1979,YR1979,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,669858336.461,0.20694297995702,1054096668.608,..
1979,YR1979,Least developed countries: UN classification,LDC,..,..,500150818.7405,..,960989902.556455,..
1979,YR1979,Low & middle income,LMY,..,..,4497558949.2302,1.15450244803687,12860693329.9396,..
1979,YR1979,Low income,LIC,..,..,278004204.5089,..,1345079389.4325,..
1979,YR1979,Lower middle income,LMC,..,..,1731327460.7096,2.06548997441255,8173793535.99967,..
1979,YR1979,Middle East & North Africa,MEA,..,..,6067813771.771,..,5760714267.49,..
1979,YR1979,Middle East & North Africa (excluding high income),MNA,..,..,1146284696.66,..,5364265350.1,..
1979,YR1979,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,1146284696.66,..,5364265350.1,..
1979,YR1979,Middle income,MIC,..,..,4219554744.7213,1.06456133595217,11515613940.5071,..
1979,YR1979,North America,NAC,..,..,1220000000,0.00875412109766021,230000000,..
1979,YR1979,Not classified,INX,..,..,..,..,..,..
1979,YR1979,OECD members,OED,..,..,16841222960.407,0.256497692279981,18129853313.698,..
1979,YR1979,Other small states,OSS,..,..,512835842.711,..,419694794.830855,..
1979,YR1979,Pacific island small states,PSS,..,..,15397283.7927,1.05935100162864,24727344.99,..
1979,YR1979,Post-demographic dividend,PST,..,..,16808568081.313,0.233513915213295,15864086540.24,..
1979,YR1979,Pre-demographic dividend,PRE,..,..,1494367624.0577,..,539153399.754217,..
1979,YR1979,Small states,SST,..,..,626241460.6637,..,564038807.691855,..
1979,YR1979,South Asia,SAS,..,..,11218762.9346,1.65431729232523,3169839504.27,..
1979,YR1979,South Asia (IDA & IBRD),TSA,..,..,11218762.9346,1.65431729232523,3169839504.27,..
1979,YR1979,Sub-Saharan Africa,SSF,..,..,2596327524.6219,0.537719128506339,936740654.510572,..
1979,YR1979,Sub-Saharan Africa (excluding high income),SSA,..,..,2595217841.7039,0.537719128506339,936740654.510572,..
1979,YR1979,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,2596327524.6219,0.537719128506339,936740654.510572,..
1979,YR1979,Upper middle income,UMC,..,..,2488227284.0117,..,3341820404.5074,..
1979,YR1979,World,WLD,..,..,26280182305.5902,0.368192608424478,29311970025.9936,..
1980,YR1980,Afghanistan,AFG,..,..,..,..,..,..
1980,YR1980,Albania,ALB,..,..,..,..,..,..
1980,YR1980,Algeria,DZA,..,..,164692703.2,0.958784604764232,406000000,..
1980,YR1980,American Samoa,ASM,..,..,..,..,..,..
1980,YR1980,Andorra,AND,..,..,..,..,..,..
1980,YR1980,Angola,AGO,..,..,..,..,..,..
1980,YR1980,Antigua and Barbuda,ATG,..,..,..,..,..,..
1980,YR1980,Argentina,ARG,..,..,36000000,0.0727632539277047,56000000,..
1980,YR1980,Armenia,ARM,..,..,..,..,..,..
1980,YR1980,Aruba,ABW,..,..,..,..,..,..
1980,YR1980,Australia,AUS,..,..,303632507.3,0.421694586586001,631592773.4,..
1980,YR1980,Austria,AUT,..,..,334470336.9,0.298230941341186,244725067.1,..
1980,YR1980,Azerbaijan,AZE,..,..,..,..,..,..
1980,YR1980,"Bahamas, The",BHS,..,..,41700000.76,..,..,..
1980,YR1980,Bahrain,BHR,..,..,329973266.6,..,..,..
1980,YR1980,Bangladesh,BGD,..,..,392002.4037,1.86716193243749,338666748,..
1980,YR1980,Barbados,BRB,..,..,699999.9881,0.898960253747804,9100000.381,..
1980,YR1980,Belarus,BLR,..,..,..,..,..,..
1980,YR1980,Belgium,BEL,..,..,1280031494,0.898116560018209,1139075073,..
1980,YR1980,Belize,BLZ,..,..,..,..,..,..
1980,YR1980,Benin,BEN,..,..,2120413.303,5.47960564009351,77002243.04,..
1980,YR1980,Bermuda,BMU,..,..,..,..,..,..
1980,YR1980,Bhutan,BTN,..,..,..,..,..,..
1980,YR1980,Bolivia,BOL,..,..,2400000.095,0.030926125595964,1399999.976,..
1980,YR1980,Bosnia and Herzegovina,BIH,..,..,..,..,..,..
1980,YR1980,Botswana,BWA,..,..,25861236.57,7.28858975327148,77326385.5,..
1980,YR1980,Brazil,BRA,..,..,152000000,0.0472290987752757,111000000,..
1980,YR1980,British Virgin Islands,VGB,..,..,..,..,..,..
1980,YR1980,Brunei Darussalam,BRN,..,..,..,..,..,..
1980,YR1980,Bulgaria,BGR,..,..,..,..,..,..
1980,YR1980,Burkina Faso,BFA,..,..,51931194.31,7.79952506633081,150431030.3,..
1980,YR1980,Burundi,BDI,..,..,..,..,..,..
1980,YR1980,Cabo Verde,CPV,..,..,..,28.1656803418918,40064800.26,..
1980,YR1980,Cambodia,KHM,..,..,..,..,..,..
1980,YR1980,Cameroon,CMR,..,..,101760910,0.436039152274686,29392337.8,..
1980,YR1980,Canada,CAN,..,..,..,..,..,..
1980,YR1980,Cayman Islands,CYM,..,..,..,..,..,..
1980,YR1980,Central African Republic,CAF,..,..,19609090.81,0.00475059513769554,37864.5249,..
1980,YR1980,Chad,TCD,..,..,4113034.248,..,..,..
1980,YR1980,Channel Islands,CHI,..,..,..,..,..,..
1980,YR1980,Chile,CHL,..,..,70000000,..,..,..
1980,YR1980,China,CHN,..,..,..,..,..,..
1980,YR1980,Colombia,COL,..,..,39045898.44,0.317358279558998,106000000,..
1980,YR1980,Comoros,COM,..,..,1519326.925,0.762763042190958,1618722.2,..
1980,YR1980,"Congo, Dem. Rep.",COD,..,..,..,..,..,..
1980,YR1980,"Congo, Rep.",COG,..,..,39142452.24,0.186182024479888,3175887.108,..
1980,YR1980,Costa Rica,CRI,..,..,..,0.0848607033050304,4099999.905,..
1980,YR1980,Cote d'Ivoire,CIV,..,..,786162170.4,0.316293841429474,32184844.97,..
1980,YR1980,Croatia,HRV,..,..,..,..,..,..
1980,YR1980,Cuba,CUB,..,..,..,..,..,..
1980,YR1980,Curacao,CUW,..,..,..,..,..,..
1980,YR1980,Cyprus,CYP,..,..,9063828.468,4.3650713258669,94037223.82,..
1980,YR1980,Czech Republic,CZE,..,..,..,..,..,..
1980,YR1980,Denmark,DNK,..,..,..,..,..,..
1980,YR1980,Djibouti,DJI,..,..,..,..,..,..
1980,YR1980,Dominica,DMA,..,..,..,11.8124322927893,8600000.381,..
1980,YR1980,Dominican Republic,DOM,..,..,..,2.70805919127978,183100006.1,..
1980,YR1980,Ecuador,ECU,..,..,66900001.53,..,..,..
1980,YR1980,"Egypt, Arab Rep.",EGY,..,..,..,12.4412156155476,2696000000,..
1980,YR1980,El Salvador,SLV,..,..,9119999.886,1.37214748604202,49040000.92,..
1980,YR1980,Equatorial Guinea,GNQ,..,..,..,..,..,..
1980,YR1980,Eritrea,ERI,..,..,..,..,..,..
1980,YR1980,Estonia,EST,..,..,..,..,..,..
1980,YR1980,Eswatini,SWZ,..,..,8731493.95,6.51497311409633,35311187.74,..
1980,YR1980,Ethiopia,ETH,..,..,579710.1259,..,12222222.33,..
1980,YR1980,Faroe Islands,FRO,..,..,..,..,..,..
1980,YR1980,Fiji,FJI,..,..,10342744.83,0.406645561158934,4890186.787,..
1980,YR1980,Finland,FIN,..,..,14749095.92,0.198067621709719,106253776.6,..
1980,YR1980,France,FRA,..,..,5070108398,0.205388406744671,1440365112,..
1980,YR1980,French Polynesia,PYF,..,..,..,..,..,..
1980,YR1980,Gabon,GAB,..,..,143553878.8,0.00110594998762912,47330.6552,..
1980,YR1980,"Gambia, The",GMB,..,..,2328187.704,0.16215394939712,390921.8907,..
1980,YR1980,Georgia,GEO,..,..,..,..,..,..
1980,YR1980,Germany,DEU,..,..,5818916016,0.250468699717971,2380181152,..
1980,YR1980,Ghana,GHA,..,..,9399999.619,0.020246429036143,899999.9762,..
1980,YR1980,Gibraltar,GIB,..,..,..,..,..,..
1980,YR1980,Greece,GRC,..,..,59000000,1.9690421017643,1119000000,..
1980,YR1980,Greenland,GRL,..,..,..,..,..,..
1980,YR1980,Grenada,GRD,..,..,2599999.905,..,..,..
1980,YR1980,Guam,GUM,..,..,..,..,..,..
1980,YR1980,Guatemala,GTM,..,..,11399999.62,0.332542180308934,26200000.76,..
1980,YR1980,Guinea,GIN,..,..,..,..,..,..
1980,YR1980,Guinea-Bissau,GNB,..,..,..,..,..,..
1980,YR1980,Guyana,GUY,..,..,..,..,..,..
1980,YR1980,Haiti,HTI,..,..,54340000.15,7.6918631594161,106440002.4,..
1980,YR1980,Honduras,HND,..,..,..,0.0403209549377462,1600000.024,..
1980,YR1980,"Hong Kong SAR, China",HKG,..,..,..,..,..,..
1980,YR1980,Hungary,HUN,..,..,..,..,..,..
1980,YR1980,Iceland,ISL,..,..,5500000,0.0442934933003599,1500000,..
1980,YR1980,India,IND,..,..,29241802.22,1.47965677169252,2756975586,..
1980,YR1980,Indonesia,IDN,..,..,..,..,..,..
1980,YR1980,"Iran, Islamic Rep.",IRN,..,..,..,..,..,..
1980,YR1980,Iraq,IRQ,..,..,..,..,..,..
1980,YR1980,Ireland,IRL,..,..,..,..,..,..
1980,YR1980,Isle of Man,IMN,..,..,..,..,..,..
1980,YR1980,Israel,ISR,..,..,31000000,1.74222445816665,421000000,..
1980,YR1980,Italy,ITA,..,..,427576019.3,0.840892677376912,4013217285,..
1980,YR1980,Jamaica,JAM,..,..,35200000.76,3.56421822295783,95500000,..
1980,YR1980,Japan,JPN,..,..,220000000,0.0126652593142009,140000000,..
1980,YR1980,Jordan,JOR,..,..,154422592.2,20.3031389395647,793860229.5,..
1980,YR1980,Kazakhstan,KAZ,..,..,..,..,..,..
1980,YR1980,Kenya,KEN,..,..,13476748.47,0.381538832724122,27719999.31,..
1980,YR1980,Kiribati,KIR,..,..,2732724.667,4.11743912182294,1594089.389,..
1980,YR1980,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..
1980,YR1980,"Korea, Rep.",KOR,..,..,57700000.76,0.860262411368903,562599975.6,..
1980,YR1980,Kosovo,XKX,..,..,..,..,..,..
1980,YR1980,Kuwait,KWT,..,..,691830505.4,..,..,..
1980,YR1980,Kyrgyz Republic,KGZ,..,..,..,..,..,..
1980,YR1980,Lao PDR,LAO,..,..,..,..,..,..
1980,YR1980,Latvia,LVA,..,..,..,..,..,..
1980,YR1980,Lebanon,LBN,..,..,..,..,..,..
1980,YR1980,Lesotho,LSO,..,..,..,60.9911097513149,263214072.771147,..
1980,YR1980,Liberia,LBR,..,..,31999990.46,..,..,..
1980,YR1980,Libya,LBY,..,..,1052184448,..,..,..
1980,YR1980,Liechtenstein,LIE,..,..,..,..,..,..
1980,YR1980,Lithuania,LTU,..,..,..,..,..,..
1980,YR1980,Luxembourg,LUX,..,..,..,..,..,..
1980,YR1980,"Macao SAR, China",MAC,..,..,..,..,..,..
1980,YR1980,Madagascar,MDG,..,..,31238351.82,0.0072791219568939,378646.7016,..
1980,YR1980,Malawi,MWI,..,..,246276.4084,..,..,..
1980,YR1980,Malaysia,MYS,..,..,18834266.66,..,..,..
1980,YR1980,Maldives,MDV,..,..,200000.003,..,..,..
1980,YR1980,Mali,MLI,..,..,18932262.42,3.37559157712227,59399974.82,..
1980,YR1980,Malta,MLT,..,..,7526923.18,2.80178887506889,35029144.29,..
1980,YR1980,Marshall Islands,MHL,..,..,..,..,..,..
1980,YR1980,Mauritania,MRT,..,..,32582595.83,0.532064127577675,5575631.142,..
1980,YR1980,Mauritius,MUS,..,..,1561627.388,..,..,..
1980,YR1980,Mexico,MEX,..,..,11000000,0.506485631487777,1039000000,..
1980,YR1980,"Micronesia, Fed. Sts.",FSM,..,..,..,..,..,..
1980,YR1980,Moldova,MDA,..,..,..,..,..,..
1980,YR1980,Monaco,MCO,..,..,..,..,..,..
1980,YR1980,Mongolia,MNG,..,..,..,..,..,..
1980,YR1980,Montenegro,MNE,..,..,..,..,..,..
1980,YR1980,Morocco,MAR,..,..,77477127.08,4.85044882114326,1053942871,..
1980,YR1980,Mozambique,MOZ,..,..,25299999.24,..,53400001.53,..
1980,YR1980,Myanmar,MMR,..,..,..,..,..,..
1980,YR1980,Namibia,NAM,..,..,..,..,..,..
1980,YR1980,Nauru,NRU,..,..,..,..,..,..
1980,YR1980,Nepal,NPL,..,..,..,..,..,..
1980,YR1980,Netherlands,NLD,..,..,970156738.3,0.309685308804532,604357360.8,..
1980,YR1980,New Caledonia,NCL,..,..,..,..,..,..
1980,YR1980,New Zealand,NZL,..,..,150951782.2,1.10198986954197,256152557.4,..
1980,YR1980,Nicaragua,NIC,..,..,2000000,..,..,..
1980,YR1980,Niger,NER,..,..,53417377.47,0.449811427811761,11283628.46,..
1980,YR1980,Nigeria,NGA,..,..,523061462.4,0.0341838357387897,21946633.7931972,..
1980,YR1980,North Macedonia,MKD,..,..,..,..,..,..
1980,YR1980,Northern Mariana Islands,MNP,..,..,..,..,..,..
1980,YR1980,Norway,NOR,..,..,109972061.2,0.15773205582061,101641563.4,..
1980,YR1980,Oman,OMN,..,..,396641571,0.580804429226852,34742328.64,..
1980,YR1980,Pakistan,PAK,..,..,710416.1978,8.6563962295082,2047622437,..
1980,YR1980,Palau,PLW,..,..,..,..,..,..
1980,YR1980,Panama,PAN,..,..,37299999.24,1.41306406724417,65199996.95,..
1980,YR1980,Papua New Guinea,PNG,..,..,28238548.28,0.213902017652989,5445909.023,..
1980,YR1980,Paraguay,PRY,..,..,2000000,1.17128992615339,52099998.47,..
1980,YR1980,Peru,PER,..,..,..,..,..,..
1980,YR1980,Philippines,PHL,..,..,12000000,1.92908951421339,626000000,..
1980,YR1980,Poland,POL,..,..,..,..,..,..
1980,YR1980,Portugal,PRT,..,..,32607627.87,9.02371408388465,2968488037,..
1980,YR1980,Puerto Rico,PRI,..,..,..,..,..,..
1980,YR1980,Qatar,QAT,..,..,..,..,..,..
1980,YR1980,Romania,ROU,..,..,..,..,..,..
1980,YR1980,Russian Federation,RUS,..,..,..,..,..,..
1980,YR1980,Rwanda,RWA,..,..,21797761.92,0.269469456833793,3381209.373,..
1980,YR1980,Samoa,WSM,..,..,..,..,19000000,..
1980,YR1980,San Marino,SMR,..,..,..,..,..,..
1980,YR1980,Sao Tome and Principe,STP,..,..,158175.9751,..,773624.301,..
1980,YR1980,Saudi Arabia,SAU,..,..,4094096191,..,..,..
1980,YR1980,Senegal,SEN,..,..,90874862.67,1.7373941474895,77054306.03,..
1980,YR1980,Serbia,SRB,..,..,..,..,..,..
1980,YR1980,Seychelles,SYC,..,..,..,..,..,..
1980,YR1980,Sierra Leone,SLE,..,..,1524103.284,0.00865428184067157,95256.4552,..
1980,YR1980,Singapore,SGP,..,..,..,..,..,..
1980,YR1980,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..
1980,YR1980,Slovak Republic,SVK,..,..,..,..,..,..
1980,YR1980,Slovenia,SVN,..,..,..,..,..,..
1980,YR1980,Solomon Islands,SLB,..,..,..,..,..,..
1980,YR1980,Somalia,SOM,..,..,1699761.748,9.48516928310872,57251785.28,..
1980,YR1980,South Africa,ZAF,..,..,1016783813,0.0808586435851939,67096893.31,..
1980,YR1980,South Sudan,SSD,..,..,..,..,..,..
1980,YR1980,Spain,ESP,..,..,11255760.19,0.939965982896837,2187928955,..
1980,YR1980,Sri Lanka,LKA,..,..,..,3.76931440729779,151700653.1,..
1980,YR1980,St. Kitts and Nevis,KNA,..,..,1700000.048,1.15775881423704,792592.5851,..
1980,YR1980,St. Lucia,LCA,..,..,..,..,..,..
1980,YR1980,St. Martin (French part),MAF,..,..,..,..,..,..
1980,YR1980,St. Vincent and the Grenadines,VCT,..,..,..,..,..,..
1980,YR1980,Sudan,SDN,..,..,53200000.76,3.51482399785518,262200012.2,..
1980,YR1980,Suriname,SUR,..,..,17500000,0.754716981132075,6000000,..
1980,YR1980,Sweden,SWE,..,..,82767341.61,0.0464401664289997,65987792.97,..
1980,YR1980,Switzerland,CHE,..,..,2339309326,0.511474945778374,608697814.9,..
1980,YR1980,Syrian Arab Republic,SYR,..,..,..,5.92156690190535,773500000,..
1980,YR1980,Tajikistan,TJK,..,..,..,..,..,..
1980,YR1980,Tanzania,TZA,..,..,..,..,..,..
1980,YR1980,Thailand,THA,..,..,35397003.17,1.18419814583004,383128845.2,..
1980,YR1980,Timor-Leste,TLS,..,..,..,..,..,..
1980,YR1980,Togo,TGO,..,..,9191613.197,0.874219264835662,9934704.781,..
1980,YR1980,Tonga,TON,..,..,708307.0278,13.3089211561298,7088341.713,..
1980,YR1980,Trinidad and Tobago,TTO,..,..,31416666.03,0.096218094347187,6000000,..
1980,YR1980,Tunisia,TUN,..,..,22224737.17,3.64306576840729,318554565.4,..
1980,YR1980,Turkey,TUR,..,..,..,3.01064310021795,2071000000,..
1980,YR1980,Turkmenistan,TKM,..,..,..,..,..,..
1980,YR1980,Turks and Caicos Islands,TCA,..,..,..,..,..,..
1980,YR1980,Tuvalu,TUV,..,..,..,..,..,..
1980,YR1980,Uganda,UGA,..,..,4099999.905,..,..,..
1980,YR1980,Ukraine,UKR,..,..,..,..,..,..
1980,YR1980,United Arab Emirates,ARE,..,..,..,..,..,..
1980,YR1980,United Kingdom,GBR,..,..,..,..,..,..
1980,YR1980,United States,USA,..,..,1360000000,0.00279983914924088,80000000,..
1980,YR1980,Uruguay,URY,..,..,..,..,..,..
1980,YR1980,Uzbekistan,UZB,..,..,..,..,..,..
1980,YR1980,Vanuatu,VUT,..,..,..,..,..,..
1980,YR1980,"Venezuela, RB",VEN,..,..,418000000,..,..,..
1980,YR1980,Vietnam,VNM,..,..,..,..,..,..
1980,YR1980,Virgin Islands (U.S.),VIR,..,..,..,..,..,..
1980,YR1980,West Bank and Gaza,PSE,..,..,..,..,..,..
1980,YR1980,"Yemen, Rep.",YEM,..,..,..,..,..,..
1980,YR1980,Zambia,ZMB,..,..,82400001.53,..,..,..
1980,YR1980,Zimbabwe,ZWE,..,..,134977966.3,0.252911366330002,16891616.82,..
1980,YR1980,Arab World,ARB,..,..,7072544826.913,..,6403246145.362,..
1980,YR1980,Caribbean small states,CSS,..,..,130816667.4911,1.15974834772705,125992593.3471,..
1980,YR1980,Central Europe and the Baltics,CEB,..,..,..,..,..,..
1980,YR1980,Early-demographic dividend,EAR,..,..,7932838862.5102,..,15066289064.9605,..
1980,YR1980,East Asia & Pacific,EAS,..,..,840537884.8948,0.185386757849884,2637492678.512,..
1980,YR1980,East Asia & Pacific (excluding high income),EAP,..,..,108253594.6348,..,1047147372.112,..
1980,YR1980,East Asia & Pacific (IDA & IBRD countries),TEA,..,..,108253594.6348,..,1047147372.112,..
1980,YR1980,Euro area,EMU,..,..,14035462238.128,0.560793533699888,16332658186.61,..
1980,YR1980,Europe & Central Asia,ECS,..,..,16565484043.758,0.578637797213549,19146456213.59,..
1980,YR1980,Europe & Central Asia (excluding high income),ECA,..,..,..,3.01064310021795,2071000000,..
1980,YR1980,Europe & Central Asia (IDA & IBRD countries),TEC,..,..,..,3.01064310021795,2071000000,..
1980,YR1980,European Union,EUU,..,..,14118229579.738,0.53686645375763,16398645979.58,..
1980,YR1980,Fragile and conflict affected situations,FCS,..,..,2618488738.132,..,1554400417.5388,..
1980,YR1980,Heavily indebted poor countries (HIPC),HPC,..,..,1536069624.5674,1.39154355761187,957524857.6136,..
1980,YR1980,High income,HIC,..,..,24393215084.6521,0.2581011322738,19317665582.8361,..
1980,YR1980,IBRD only,IBD,..,..,3703949295.057,..,13238377143.0713,..
1980,YR1980,IDA & IBRD total,IBT,..,..,5955059840.0137,1.35504983659588,17770746835.9562,..
1980,YR1980,IDA blend,IDB,..,..,854311248.6228,1.93130091285489,2205749808.2822,..
1980,YR1980,IDA only,IDX,..,..,1396799296.3339,2.70713809172627,2326619884.60275,..
1980,YR1980,IDA total,IDA,..,..,2251110544.9567,2.2573471804122,4532369692.88494,..
1980,YR1980,Late-demographic dividend,LTE,..,..,1638235977.156,..,2365096673.852,..
1980,YR1980,Latin America & Caribbean,LCN,..,..,1042322566.4521,0.319397973114326,1927172598.8521,..
1980,YR1980,Latin America & Caribbean (excluding high income),LAC,..,..,859505900.386,0.312129970600393,1846080008.936,..
1980,YR1980,Latin America & the Caribbean (IDA & IBRD countries),TLA,..,..,999922565.704,0.31842401158903,1918072598.4711,..
1980,YR1980,Least developed countries: UN classification,LDC,..,..,598328819.2841,..,1492346697.91955,..
1980,YR1980,Low & middle income,LMY,..,..,5813081547.3077,1.36091874292388,17698754246.4211,..
1980,YR1980,Low income,LIC,..,..,385548715.9803,..,1500347261.0464,..
1980,YR1980,Lower middle income,LMC,..,..,2177598640.8116,2.29458006367333,11087368767.0935,..
1980,YR1980,Middle East & North Africa,MEA,..,..,7022070064.83,..,6532629138.83,..
1980,YR1980,Middle East & North Africa (excluding high income),MNA,..,..,1471001607.65,..,6041857665.9,..
1980,YR1980,Middle East & North Africa (IDA & IBRD countries),TMN,..,..,1471001607.65,..,6041857665.9,..
1980,YR1980,Middle income,MIC,..,..,5427532831.3274,1.28832604552948,16198406985.3747,..
1980,YR1980,North America,NAC,..,..,1360000000,0.00279983914924088,80000000,..
1980,YR1980,Not classified,INX,..,..,..,..,..,..
1980,YR1980,OECD members,OED,..,..,18799750403.99,0.286836542399075,22288764296.17,..
1980,YR1980,Other small states,OSS,..,..,535977945.5631,..,549313413.428047,..
1980,YR1980,Pacific island small states,PSS,..,..,13783776.5248,1.04844860149841,32572617.889,..
1980,YR1980,Post-demographic dividend,PST,..,..,18651431428.7181,0.251338725901452,18694393440.841,..
1980,YR1980,Pre-demographic dividend,PRE,..,..,1981932187.5524,..,880474432.336597,..
1980,YR1980,Small states,SST,..,..,680578389.579,..,707878624.664147,..
1980,YR1980,South Asia,SAS,..,..,30544220.8245,2.28091207960201,5294965424.1,..
1980,YR1980,South Asia (IDA & IBRD),TSA,..,..,30544220.8245,2.28091207960201,5294965424.1,..
1980,YR1980,Sub-Saharan Africa,SSF,..,..,3345337851.2004,0.60038373801357,1397703775.37314,..
1980,YR1980,Sub-Saharan Africa (excluding high income),SSA,..,..,3343776223.8124,0.600383738013571,1397703775.37314,..
1980,YR1980,Sub-Saharan Africa (IDA & IBRD countries),TSS,..,..,3345337851.2004,0.60038373801357,1397703775.37314,..
1980,YR1980,Upper middle income,UMC,..,..,3249934190.5158,..,5111038218.2812,..
1980,YR1980,World,WLD,..,..,30206296631.9598,0.420686157116475,37016419829.2572,..
1981,YR1981,Afghanistan,AFG,..,..,..,..,..,..
1981,YR1981,Albania,ALB,..,..,..,..,..,..
1981,YR1981,Algeria,DZA,..,..,149682266.2,1.00792193567459,447000000,..
1981,YR1981,American Samoa,ASM,..,..,..,..,..,..
1981,YR1981,Andorra,AND,..,..,..,..,..,..
1981,YR1981,Angola,AGO,..,..,..,..,..,..
1981,YR1981,Antigua and Barbuda,ATG,..,..,..,..,..,..
1981,YR1981,Argentina,ARG,..,..,27000000,0.0533829253141523,42000000,..
1981,YR1981,Armenia,ARM,..,..,..,..,..,..
1981,YR1981,Aruba,ABW,..,..,..,..,..,..
1981,YR1981,Australia,AUS,..,..,365259887.7,0.419328558981918,740711547.9,..
1981,YR1981,Austria,AUT,..,..,285688446,0.315209967359393,223906967.2,..
1981,YR1981,Azerbaijan,AZE,..,..,..,..,..,..
1981,YR1981,"Bahamas, The",BHS,..,..,30500000,..,..,..
1981,YR1981,Bahrain,BHR,..,..,367287231.4,..,..,..
1981,YR1981,Bangladesh,BGD,..,..,223066.7025,1.88176746993774,381052154.5,..
1981,YR1981,Barbados,BRB,..,..,800000.0119,0.991738749761133,11050000.19,..
1981,YR1981,Belarus,BLR,..,..,..,..,..,..
1981,YR1981,Belgium,BEL,..,..,1187483032,0.906020725699073,948875671.4,..
1981,YR1981,Belize,BLZ,..,..,..,..,..,..
1981,YR1981,Benin,BEN,..,..,1898933.649,4.80250284059324,62006073,..
1981,YR1981,Bermuda,BMU,..,..,..,..,..,..
1981,YR1981,Bhutan,BTN,..,..,..,..,..,..
1981,YR1981,Bolivia,BOL,..,..,2200000.048,0.08003055230325,4699999.809,..
1981,YR1981,Bosnia and Herzegovina,BIH,..,..,..,..,..,..
