Country Name,Country Code,Time,Time Code,"Automated teller machines (ATMs) (per 100,000 adults) [FB.ATM.TOTL.P5]",GDP (current US$) [NY.GDP.MKTP.CD],GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP per capita (current US$) [NY.GDP.PCAP.CD],GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2]
Central Europe and the Baltics,CEB,2005,YR2005,41.4345337300691,885219086636.455,4.97462314718477,8347.82283993784,5.26151132539923,82.1099951456629
Central Europe and the Baltics,CEB,2006,YR2006,44.7488935219458,1001498904020.35,6.58718016239629,9468.42595117299,6.85868541290806,96.9938209088943
Central Europe and the Baltics,CEB,2007,YR2007,50.3423301944746,1264969840615.77,6.3901197400328,12004.0317865208,6.78763158953402,111.203041398497
Central Europe and the Baltics,CEB,2008,YR2008,54.3776805313117,1530611546635.53,3.91617950269301,14576.9914110543,4.28914777592182,119.198122103343
Central Europe and the Baltics,CEB,2009,YR2009,57.4285911013598,1288353318705.85,-3.44416566881213,12293.3919784796,-3.25860241176606,119.926757805539
Central Europe and the Baltics,CEB,2010,YR2010,59.5085675670352,1313208486503.89,1.56668038285852,12576.0418403691,1.93534617746442,122.126633945806
Central Europe and the Baltics,CEB,2011,YR2011,64.8973883017239,1446913401778.19,3.24774393276709,13889.3857774639,3.49295302295003,125.290916235268
Central Europe and the Baltics,CEB,2012,YR2012,65.0270483401856,1352804296660.52,0.774585309536135,13015.8287162841,1.0060456972851,129.971744764899
Central Europe and the Baltics,CEB,2013,YR2013,63.8970851196134,1422755031228.23,1.2530926290566,13718.0977494553,1.46942730496879,132.465225405602
Central Europe and the Baltics,CEB,2014,YR2014,63.4067409478701,1465703293189.92,3.0432767068264,14161.90730278,3.25987171481931,131.626099558032
Central Europe and the Baltics,CEB,2015,YR2015,68.4533073662319,1290074477530.02,3.92745361262467,12493.7138218191,4.16729180477702,126.860612391115
Central Europe and the Baltics,CEB,2016,YR2016,66.7751239828676,1317555755105.92,3.04618303225628,12792.5141152591,3.30992388023587,125.811451861992
Central Europe and the Baltics,CEB,2017,YR2017,66.837125792253,1458696736645.45,4.78782971465299,14198.129857177,5.04855329033398,123.007999287429
Central Europe and the Baltics,CEB,2018,YR2018,64.7147189870943,1637174686382.25,4.4165317241653,15966.6683367845,4.62185455108197,124.323840442472
Central Europe and the Baltics,CEB,2019,YR2019,64.4414588111931,1656928913107.65,3.69017357396983,16184.332008629,3.85065047346143,..
Central Europe and the Baltics,CEB,2020,YR2020,..,..,..,..,..,..
Early-demographic dividend,EAR,1971,YR1971,..,301195581714.002,5.94073884757913,235.714283053239,3.38285755921277,..
Early-demographic dividend,EAR,1972,YR1972,..,331102859029.519,6.97103472590163,252.866632869272,4.38966143180035,..
Early-demographic dividend,EAR,1973,YR1973,..,423296913898.847,7.56092887866926,315.474265030395,4.96506627877655,..
Early-demographic dividend,EAR,1974,YR1974,..,593363755159.995,6.42548002850315,431.592209222501,3.8674249197574,..
Early-demographic dividend,EAR,1975,YR1975,..,635893108169.215,2.24001976271452,451.457165619754,-0.206839944028332,0
Early-demographic dividend,EAR,1976,YR1976,..,693419305043.965,7.49820733652884,480.585841148038,4.94066999507811,0
Early-demographic dividend,EAR,1977,YR1977,..,775116727019.841,3.75347450025123,524.482328417111,1.29578092966105,0
Early-demographic dividend,EAR,1978,YR1978,..,858590081049.189,1.00002682639122,567.167904229543,-1.39850093682558,0
Early-demographic dividend,EAR,1979,YR1979,..,1044295099485.26,3.38706677235419,673.263959449243,0.902647484197544,0
Early-demographic dividend,EAR,1980,YR1980,..,1297141135291.52,1.84573158928025,815.864697044804,-0.639992705986003,0
Early-demographic dividend,EAR,1981,YR1981,..,1446318909195.13,3.70025431220553,887.152484330263,1.13072506299167,0
Early-demographic dividend,EAR,1982,YR1982,..,1378831551176.53,0.10068742657252,824.593492396269,-2.40410714588336,0
Early-demographic dividend,EAR,1983,YR1983,..,1391272578428.17,0.137809502357726,811.174220763105,-2.37269260129747,0
Early-demographic dividend,EAR,1984,YR1984,..,1379802242004.14,2.0342043498498,784.485231340817,-0.50258604569207,0.00010042131185132
Early-demographic dividend,EAR,1985,YR1985,..,1414842278224.78,0.96918449744625,784.701423815702,-1.50428558515671,0.000113603511642807
Early-demographic dividend,EAR,1986,YR1986,..,1425432374410.94,3.03358395103264,771.535521236091,0.552229013072903,0.000301349783238376
Early-demographic dividend,EAR,1987,YR1987,..,1431392436622.16,2.95804964951891,756.415432419397,0.520042225805312,0.000844144059910079
Early-demographic dividend,EAR,1988,YR1988,..,1525258252259.08,3.70119539884597,787.319907518675,1.29545264110558,0.00146825549396939
Early-demographic dividend,EAR,1989,YR1989,..,1550105031921.04,1.85950773530293,782.028061200218,-0.446866456607083,0.00280627881630276
Early-demographic dividend,EAR,1990,YR1990,..,1819189107638.34,5.86953049313119,896.596766673961,3.42584970000881,0.00923303768398295
Early-demographic dividend,EAR,1991,YR1991,..,1927251971491.5,4.92474032750825,929.427180092474,2.66808273719805,0.0190437619498886
Early-demographic dividend,EAR,1992,YR1992,..,2115132501112.84,4.13472566234772,998.747172171576,1.96161154616719,0.0343046671622571
Early-demographic dividend,EAR,1993,YR1993,..,2316401703063.63,3.27740147654411,1071.53424509128,1.17646414928426,0.0534758798031161
Early-demographic dividend,EAR,1994,YR1994,..,2429056173361.25,2.95540795365361,1101.23376583391,0.901807291814166,0.102378427967615
Early-demographic dividend,EAR,1995,YR1995,..,2494278628728.69,2.78710325835125,1108.57126518691,0.766301264173492,0.183615907239268
Early-demographic dividend,EAR,1996,YR1996,..,2716536017390.07,5.51265750323633,1183.89419811151,3.46258730348461,0.345231918580238
Early-demographic dividend,EAR,1997,YR1997,..,2905273944931.79,4.73585710283986,1241.89941259943,2.73000252564108,0.650454980097036
Early-demographic dividend,EAR,1998,YR1998,..,2871326621892.12,1.96542451990467,1204.35089548232,0.0516007965751726,1.04736382035829
Early-demographic dividend,EAR,1999,YR1999,..,3038477481903.75,1.56499099777801,1251.11989778598,-0.295100270718535,1.88220409806635
Early-demographic dividend,EAR,2000,YR2000,..,3306202502682.26,4.46841675943601,1336.99930377226,2.59916699301867,3.27941565364227
Early-demographic dividend,EAR,2001,YR2001,..,3273076225662.79,1.03159432133897,1300.56237934616,-0.727137851122478,4.6635707101588
Early-demographic dividend,EAR,2002,YR2002,..,3179378973480.46,1.5770349832278,1241.89569557748,-0.146500917987723,6.05633590271721
Early-demographic dividend,EAR,2003,YR2003,..,3536575698238.3,4.81845305939959,1358.49679191206,3.0790911564367,8.31123551507248
Early-demographic dividend,EAR,2004,YR2004,4.04484487183065,4108232520537.61,6.71365353971194,1552.33630575658,4.9724005375341,11.6680748587028
Early-demographic dividend,EAR,2005,YR2005,4.53606598805866,4788560731036.12,6.09595074705345,1780.27172502662,4.38769423439783,17.253491603784
Early-demographic dividend,EAR,2006,YR2006,7.22126949357909,5476772417174.39,6.15791078261535,2003.73717640507,4.46892596563832,25.3030053977236
Early-demographic dividend,EAR,2007,YR2007,10.2155349450821,6494456668118.53,5.86544511478262,2338.72449716311,4.20160483872391,34.7295070372926
Early-demographic dividend,EAR,2008,YR2008,10.9135049348887,7321734011568.38,3.4667012187998,2595.77360108964,1.86317894007036,45.1965959069149
Early-demographic dividend,EAR,2009,YR2009,13.858170651128,7048284885385.46,0.639492085959787,2460.73656900614,-0.894616542698671,55.6609132026936
Early-demographic dividend,EAR,2010,YR2010,15.1065255918167,8563599525986.25,6.16126635597939,2944.92579471656,4.56887199218102,68.0968812329626
Early-demographic dividend,EAR,2011,YR2011,16.7207510713666,9600669035259.55,4.97013437223079,3252.8883056719,3.42258754542574,77.4974044062542
Early-demographic dividend,EAR,2012,YR2012,18.7301055567147,10068198160963.2,4.24396082201169,3362.38279072181,2.74924778782707,79.6849824379617
Early-demographic dividend,EAR,2013,YR2013,22.4029846294264,10245107115659.7,4.29482864533163,3373.30668044576,2.8268894242796,83.3801414002716
Early-demographic dividend,EAR,2014,YR2014,23.1843178231256,10606787095413.5,4.01419035066992,3444.08795085167,2.57550216095477,86.3867929879159
Early-demographic dividend,EAR,2015,YR2015,24.1202919920631,10295016612748.8,4.62296015678218,3297.40525634055,3.20052245428579,89.3037472279832
Early-demographic dividend,EAR,2016,YR2016,24.9430768624182,10532737973113.3,4.82239732757128,3328.52405517429,3.42350064414927,95.3129878102951
Early-demographic dividend,EAR,2017,YR2017,27.013332239542,11377092504041.2,4.6918099600982,3548.28805066882,3.32130143124716,97.6112534280645
Early-demographic dividend,EAR,2018,YR2018,28.8988431159385,11635200936633.1,4.00007036139314,3582.00222702088,2.65923351227909,97.0471229835098
Early-demographic dividend,EAR,2019,YR2019,36.9331162753936,11981574482646.9,2.81925798754499,3641.49428094103,1.50518850101524,..
Early-demographic dividend,EAR,2020,YR2020,..,..,..,..,..,..
East Asia & Pacific,EAS,1971,YR1971,..,452784329892.622,5.14191279937543,341.960242243732,2.46583711586135,..
East Asia & Pacific,EAS,1972,YR1972,..,562058425673.805,7.45248273033299,414.517264563221,4.92848142785867,..
East Asia & Pacific,EAS,1973,YR1973,..,740869999972.327,7.71872954805983,534.465469692309,5.36774951649662,..
East Asia & Pacific,EAS,1974,YR1974,..,852972945327.525,0.58366662140854,602.272557096466,-1.55183201285439,..
East Asia & Pacific,EAS,1975,YR1975,..,933920749914.547,3.40780314185641,647.046684018795,1.46612726702875,0
East Asia & Pacific,EAS,1976,YR1976,..,1026745723354.75,4.20579273197335,699.623470077736,2.48675400285256,0
East Asia & Pacific,EAS,1977,YR1977,..,1223972713357.84,5.04909390985056,821.210479570016,3.43644598387505,0
East Asia & Pacific,EAS,1978,YR1978,..,1544901903362.38,5.61271281041395,1020.93177470304,4.02297347066978,0
East Asia & Pacific,EAS,1979,YR1979,..,1677595534268.37,5.8208859020408,1091.8753750803,4.22247702529019,0
East Asia & Pacific,EAS,1980,YR1980,..,1812981321182.75,3.58964363962664,1162.76781556976,2.07754148253781,0
East Asia & Pacific,EAS,1981,YR1981,..,1998628482473.91,4.57220522361996,1262.72522732277,3.01331868955508,0.000828109932376589
East Asia & Pacific,EAS,1982,YR1982,..,1958543102254.62,3.92437826381722,1217.48568015789,2.25189804650141,0.00121645986849021
East Asia & Pacific,EAS,1983,YR1983,..,2084750586491.27,4.08979082995226,1275.43569863308,2.44290170219332,0.00164470647844853
East Asia & Pacific,EAS,1984,YR1984,..,2233378136768.68,5.75288179856126,1346.11302464995,4.18543590403982,0.00263435166674558
East Asia & Pacific,EAS,1985,YR1985,..,2357130308495.04,5.49745120599965,1399.476020434,3.92129990802101,0.00413500586409983
East Asia & Pacific,EAS,1986,YR1986,..,3081078920189.09,4.55410738177022,1800.75817188716,2.9228493918926,0.00739230723445589
East Asia & Pacific,EAS,1987,YR1987,..,3618478206503.87,5.88231747978062,2080.69542446793,4.17257933492219,0.0127905234355222
East Asia & Pacific,EAS,1988,YR1988,..,4354170554615.11,7.43262625685581,2463.56083031236,5.7088858385749,0.0235082522107055
East Asia & Pacific,EAS,1989,YR1989,..,4534618493440.17,5.10351074366817,2526.02592311258,3.47999935724535,0.0495399002929796
East Asia & Pacific,EAS,1990,YR1990,..,4736096315721.29,5.09778757253898,2599.11865356222,3.53855646138771,0.0882825073427809
East Asia & Pacific,EAS,1991,YR1991,..,5347750524399.05,4.46699774779302,2893.45651140893,2.99576172207914,0.145204092011498
East Asia & Pacific,EAS,1992,YR1992,..,5842941664477.27,3.41735988132402,3120.42819332877,2.07755732416351,0.211898995068139
East Asia & Pacific,EAS,1993,YR1993,..,6535129751165.76,3.15345838719713,3446.9847018518,1.87937956908009,0.311311601211526
East Asia & Pacific,EAS,1994,YR1994,..,7308953618802.8,4.31809256259194,3808.01656470041,3.04291098478291,0.5747163151702
East Asia & Pacific,EAS,1995,YR1995,..,8306272703948.58,5.11609268763313,4276.2243547977,3.86754900241397,1.24323535652484
East Asia & Pacific,EAS,1996,YR1996,..,8004162084076.13,5.10681500548529,4073.06125410186,3.89188968668073,2.46539476331141
East Asia & Pacific,EAS,1997,YR1997,..,7659317500057.09,3.47431092390728,3854.10231093289,2.32002619719103,3.7087930736482
East Asia & Pacific,EAS,1998,YR1998,..,6865591961879.14,-0.0861082885862601,3417.91865431555,-1.15005263567767,5.26708765488622
